# Constructed from biom file
#OTU ID	MM31	MM42	MM40	MM7	MM6	MM37	MM4	MM3	MM38	MM25	MM9	MM28	MM2	MM14	MM1	MM33	MM32	MM8	MM45	MM16	MM13	MM26	MM34	MM5	MM18	MM10	MM23	MM17	MM39	MM11	MM41	MM19	MM27	MM22	MM24	MM29	MM15	MM21	MM12	MM36	MM20	MM30	MM35	MM43	MM44	ConsensusLineage
EF632900.1.1481	5.0	18.0	31.0	25.0	27.0	0.0	16.0	29.0	41.0	34.0	9.0	37.0	21.0	42.0	10.0	20.0	10.0	35.0	2.0	61.0	14.0	14.0	1.0	11.0	20.0	61.0	56.0	12.0	15.0	5.0	3.0	36.0	11.0	33.0	48.0	15.0	9.0	17.0	2.0	1.0	8.0	26.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Ellin6055; D_6__uncultured bacterium
FPLL01003090.10.1537	5.0	9.0	0.0	0.0	3.0	0.0	2.0	14.0	0.0	6.0	1.0	1.0	2.0	3.0	1.0	2.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	5.0	4.0	2.0	0.0	0.0	2.0	0.0	4.0	3.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Solirubrobacterales; D_4__Solirubrobacteraceae; D_5__Solirubrobacter; Ambiguous_taxa
FJ592741.1.1220	2.0	3.0	0.0	2.0	6.0	0.0	0.0	3.0	0.0	20.0	8.0	13.0	0.0	1.0	4.0	42.0	17.0	7.0	0.0	25.0	5.0	6.0	1.0	1.0	8.0	14.0	67.0	5.0	0.0	3.0	1.0	12.0	15.0	13.0	31.0	2.0	5.0	5.0	4.0	0.0	1.0	7.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Subgroup 2; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
FJ624926.1.1486	0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	7.0	1.0	5.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	3.0	0.0	3.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	7.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Acidobacteriales; D_4__Koribacteraceae; D_5__Candidatus Koribacter; D_6__uncultured bacterium
JQ861338.1.1490	4.0	1.0	0.0	0.0	1.0	0.0	4.0	4.0	1.0	3.0	3.0	5.0	1.0	0.0	2.0	14.0	7.0	14.0	0.0	7.0	18.0	4.0	6.0	4.0	3.0	0.0	14.0	1.0	0.0	5.0	3.0	9.0	9.0	20.0	11.0	0.0	2.0	8.0	2.0	0.0	1.0	4.0	10.0	4.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Blastocatellales; D_4__Blastocatellaceae; D_5__uncultured; D_6__uncultured Acidobacteria bacterium
DQ136121.1.1489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Chthoniobacterales; D_4__Chthoniobacteraceae; D_5__Candidatus Udaeobacter; Ambiguous_taxa
FJ936935.1.1508	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	3.0	1.0	6.0	3.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	1.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	5.0	3.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
JX505418.1.1479	2.0	4.0	8.0	0.0	2.0	0.0	0.0	6.0	1.0	0.0	1.0	4.0	4.0	8.0	0.0	8.0	1.0	5.0	0.0	24.0	4.0	0.0	0.0	0.0	0.0	3.0	24.0	1.0	0.0	1.0	6.0	0.0	1.0	2.0	0.0	2.0	4.0	2.0	1.0	0.0	6.0	3.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Haliangiaceae; D_5__Haliangium; Ambiguous_taxa
FPLS01002460.17.1557	0.0	2.0	4.0	1.0	3.0	0.0	4.0	5.0	1.0	1.0	1.0	5.0	4.0	0.0	0.0	14.0	11.0	4.0	0.0	4.0	4.0	4.0	8.0	3.0	0.0	1.0	22.0	1.0	0.0	0.0	1.0	5.0	1.0	12.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__RCP2-54; D_4__metagenome; D_5__metagenome; D_6__metagenome
JF703415.1.1441	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Diplorickettsiales; D_4__Diplorickettsiaceae; D_5__Aquicella; D_6__uncultured Aquicella sp.
FPLL01006955.11.1513	0.0	4.0	0.0	1.0	3.0	0.0	2.0	5.0	4.0	3.0	0.0	6.0	0.0	9.0	2.0	0.0	1.0	6.0	0.0	2.0	2.0	2.0	0.0	3.0	0.0	5.0	4.0	2.0	0.0	0.0	0.0	4.0	5.0	17.0	15.0	1.0	3.0	5.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__Ilumatobacteraceae; D_5__CL500-29 marine group; D_6__metagenome
EF018069.1.1335	0.0	7.0	4.0	2.0	5.0	0.0	4.0	7.0	7.0	5.0	2.0	2.0	1.0	2.0	1.0	3.0	7.0	1.0	0.0	5.0	3.0	3.0	2.0	1.0	6.0	2.0	3.0	3.0	1.0	0.0	7.0	4.0	2.0	2.0	9.0	0.0	2.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Bryobacter; D_6__uncultured bacterium
EU223961.1.1610	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Pyrinomonadales; D_4__Pyrinomonadaceae; D_5__RB41; D_6__uncultured soil bacterium
EU133177.1.1351	0.0	5.0	1.0	0.0	2.0	0.0	1.0	8.0	0.0	2.0	0.0	4.0	2.0	2.0	2.0	9.0	3.0	4.0	0.0	1.0	0.0	3.0	0.0	6.0	0.0	4.0	10.0	1.0	0.0	0.0	2.0	4.0	2.0	2.0	6.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
KF836156.1.1523	20.0	10.0	5.0	2.0	21.0	1.0	32.0	20.0	4.0	29.0	17.0	97.0	21.0	3.0	12.0	259.0	149.0	127.0	0.0	94.0	56.0	12.0	45.0	9.0	30.0	14.0	242.0	45.0	0.0	24.0	14.0	45.0	13.0	61.0	94.0	9.0	38.0	47.0	22.0	6.0	6.0	24.0	13.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; Ambiguous_taxa; Ambiguous_taxa
FJ468383.1.1339	6.0	5.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	2.0	1.0	4.0	1.0	0.0	0.0	8.0	1.0	4.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	4.0	0.0	1.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
JF221650.1.1307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingomonas; D_6__uncultured bacterium
KM200371.1.1496	14.0	6.0	1.0	2.0	28.0	0.0	10.0	29.0	7.0	28.0	12.0	25.0	10.0	5.0	11.0	82.0	31.0	25.0	0.0	49.0	8.0	4.0	4.0	10.0	12.0	10.0	79.0	6.0	1.0	7.0	5.0	14.0	4.0	27.0	47.0	13.0	7.0	21.0	6.0	1.0	4.0	12.0	55.0	9.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Subgroup 2; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
KC286880.1.1503	0.0	0.0	0.0	0.0	13.0	0.0	0.0	32.0	0.0	0.0	8.0	1.0	2.0	3.0	0.0	4.0	0.0	3.0	0.0	1.0	2.0	2.0	0.0	3.0	1.0	3.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	D_0__Bacteria; D_1__FBP; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
HQ114139.1.1445	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__uncultured; Ambiguous_taxa
KP196813.1.1296	0.0	0.0	0.0	6.0	15.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	3.0	338.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Enterobacteriales; D_4__Enterobacteriaceae; D_5__Kluyvera; D_6__Kluyvera ascorbata
FPLL01006059.11.1477	1.0	0.0	0.0	0.0	5.0	0.0	1.0	2.0	0.0	5.0	5.0	10.0	1.0	0.0	2.0	7.0	5.0	8.0	0.0	5.0	2.0	3.0	2.0	0.0	1.0	0.0	13.0	1.0	0.0	7.0	0.0	6.0	3.0	1.0	9.0	2.0	2.0	3.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Acetobacterales; D_4__Acetobacteraceae; D_5__uncultured; D_6__metagenome
HQ119166.1.1527	1.0	1.0	0.0	15.0	6.0	0.0	6.0	10.0	3.0	5.0	5.0	5.0	5.0	5.0	1.0	10.0	0.0	6.0	0.0	7.0	8.0	5.0	0.0	1.0	2.0	2.0	21.0	1.0	9.0	1.0	10.0	8.0	22.0	4.0	26.0	0.0	6.0	1.0	1.0	1.0	0.0	5.0	1.0	1.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10; D_6__uncultured bacterium
GQ057361.1.1313	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Saccharimonadia; D_3__Saccharimonadales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
EF018642.1.1390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Ferruginibacter; Ambiguous_taxa
AB746849.1.1545	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Paenibacillaceae; D_5__Paenibacillus; Ambiguous_taxa
KJ782733.1.1514	51.0	20.0	3.0	13.0	10.0	12.0	10.0	18.0	3.0	25.0	8.0	26.0	15.0	9.0	11.0	68.0	45.0	55.0	0.0	37.0	35.0	21.0	21.0	9.0	14.0	4.0	47.0	14.0	15.0	4.0	12.0	17.0	9.0	35.0	38.0	9.0	19.0	28.0	7.0	10.0	3.0	23.0	32.0	20.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__DS-100; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
AY395416.1.1390	352.0	422.0	69.0	106.0	199.0	106.0	86.0	253.0	181.0	84.0	63.0	124.0	64.0	209.0	64.0	249.0	102.0	70.0	92.0	81.0	44.0	53.0	78.0	78.0	71.0	61.0	214.0	38.0	107.0	36.0	134.0	46.0	48.0	98.0	74.0	44.0	26.0	81.0	5.0	127.0	23.0	36.0	321.0	278.0	40.0	D_0__Bacteria; D_1__Chloroflexi; D_2__TK10; D_3__uncultured Chloroflexi bacterium; D_4__uncultured Chloroflexi bacterium; D_5__uncultured Chloroflexi bacterium; D_6__uncultured Chloroflexi bacterium
JN023997.1.1510	2.0	1.0	3.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	6.0	5.0	2.0	1.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Myxococcales; D_4__Polyangiaceae; D_5__Pajaroellobacter; D_6__uncultured bacterium
EU132283.1.1380	5.0	4.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	7.0	0.0	2.0	2.0	1.0	1.0	1.0	0.0	2.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	1.0	11.0	7.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Subgroup 6; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
KF112046.1.1433	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Salinisphaerales; D_4__Solimonadaceae; D_5__Solimonas; D_6__Solimonas terrae
FPLS01046652.1.1219	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	4.0	0.0	1.0	2.0	3.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; D_5__metagenome; D_6__metagenome
JX489908.1.1514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; D_5__uncultured soil bacterium; D_6__uncultured soil bacterium
EU133088.1.1372	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
HQ166634.1.1476	1.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__Ellin6067; D_6__uncultured bacterium
HQ119089.1.1527	14.0	5.0	1.0	18.0	9.0	4.0	6.0	7.0	0.0	12.0	7.0	6.0	10.0	23.0	8.0	5.0	2.0	18.0	0.0	24.0	15.0	0.0	2.0	1.0	0.0	6.0	19.0	4.0	58.0	6.0	1.0	10.0	3.0	8.0	16.0	0.0	2.0	2.0	0.0	8.0	9.0	13.0	0.0	2.0	1.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Thermoanaerobaculia; D_3__Thermoanaerobaculales; D_4__Thermoanaerobaculaceae; D_5__Subgroup 10; D_6__uncultured bacterium
EU133687.1.1336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cytophagaceae; D_5__Sporocytophaga; D_6__uncultured bacterium
EF019423.1.1312	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Acidobacteriia; D_3__Solibacterales; D_4__Solibacteraceae (Subgroup 3); D_5__Candidatus Solibacter; D_6__uncultured bacterium
JN229898.1.1469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; Ambiguous_taxa; Ambiguous_taxa
EF516125.1.1440	216.0	257.0	109.0	42.0	178.0	143.0	220.0	398.0	68.0	633.0	177.0	383.0	212.0	169.0	234.0	890.0	254.0	456.0	49.0	512.0	394.0	305.0	170.0	206.0	281.0	78.0	1052.0	149.0	188.0	147.0	155.0	296.0	178.0	570.0	493.0	99.0	201.0	410.0	79.0	143.0	101.0	183.0	394.0	125.0	41.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Blastocatellales; D_4__Blastocatellaceae; D_5__JGI 0001001-H03; D_6__uncultured bacterium
GU444091.1.1512	0.0	0.0	1.0	0.0	1.0	0.0	2.0	6.0	0.0	5.0	2.0	5.0	1.0	0.0	2.0	34.0	11.0	5.0	4.0	4.0	2.0	3.0	1.0	0.0	4.0	3.0	11.0	1.0	0.0	0.0	1.0	3.0	2.0	2.0	5.0	2.0	5.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Elusimicrobia; D_2__Lineage IIa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa; Ambiguous_taxa
AM930329.1.1514	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Bacilli; D_3__Bacillales; D_4__Bacillaceae; D_5__Bacillus; Ambiguous_taxa
AB252931.1.1448	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__uncultured; D_4__uncultured alpha proteobacterium; D_5__uncultured alpha proteobacterium; D_6__uncultured alpha proteobacterium
DQ451493.1.1479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Microscillaceae; D_5__uncultured; D_6__uncultured bacterium
KF037771.1.1491	9.0	62.0	15.0	51.0	14.0	21.0	3.0	30.0	32.0	10.0	21.0	6.0	2.0	33.0	27.0	4.0	1.0	6.0	9.0	12.0	1.0	14.0	4.0	13.0	3.0	33.0	11.0	4.0	5.0	4.0	9.0	6.0	5.0	7.0	11.0	1.0	6.0	2.0	2.0	26.0	3.0	1.0	1.0	5.0	4.0	D_0__Bacteria; D_1__Acidobacteria; D_2__Blastocatellia (Subgroup 4); D_3__Blastocatellales; D_4__Blastocatellaceae; D_5__JGI 0001001-H03; D_6__uncultured bacterium
JX576081.1.1466	0.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Heliobacteriaceae; D_5__Hydrogenispora; D_6__uncultured bacterium
EU707854.1.1384	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae; D_5__Candidatus Protochlamydia; Ambiguous_taxa
AY218589.1.1488	65.0	53.0	2.0	33.0	69.0	0.0	5.0	60.0	0.0	23.0	331.0	31.0	6.0	29.0	0.0	226.0	126.0	27.0	0.0	45.0	20.0	532.0	89.0	7.0	136.0	413.0	109.0	0.0	0.0	11.0	6.0	38.0	43.0	14.0	449.0	3.0	0.0	346.0	9.0	5.0	3.0	11.0	44.0	8.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__uncultured; D_6__uncultured bacterium
KX753049.1.1511	38.0	94.0	28.0	42.0	62.0	28.0	28.0	59.0	50.0	26.0	39.0	59.0	22.0	78.0	37.0	95.0	36.0	44.0	11.0	71.0	18.0	3.0	11.0	14.0	14.0	38.0	124.0	16.0	35.0	11.0	57.0	17.0	5.0	26.0	42.0	18.0	20.0	11.0	2.0	49.0	9.0	5.0	47.0	22.0	16.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__ADurb.Bin063-1; D_6__uncultured bacterium
